projectCategory, slug                                                     , projectAge, projectSummary          , privateBathrooms, publicBathrooms, furnishingType                                                                  , lift        , ageOfProperty, parkingType, listingType       , floorPlanImage                                                                                , maintenanceCharges       , createdAt, updatedAt, Address info                                                                                                                                                                                         , Variant details                                                                                                                                                                                                                                                                       , Configuration info                     , Title                                                  , Possession Status
STANDALONE     , luxury-dinmanee--modelcolony-shivajinagar-pune-878430    ,           ,                         ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , Dinmanee                                  - RESIDENTIAL, UNDER_CONSTRUCTION - NaT
STANDALONE     , zoa-building-2-wing-a-keshavnagar-mundhwa-pune-757777    ,           ,                         ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , Zoa Building - 2 Wing A                   - RESIDENTIAL, UNDER_CONSTRUCTION - NaT
TOWNSHIP       , midori-towers-modelcolony-shivajinagar-pune-449745       ,           ,                         ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , Midori Towers                             - RESIDENTIAL, UNDER_CONSTRUCTION - NaT
STANDALONE     , kedar-residency-modelcolony-shivajinagar-pune-678656     ,        0.0,                         ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , Kedar Residency                           - RESIDENTIAL, READY_TO_MOVE - NaT
STANDALONE     , sonai-clara-brtlinkrd-ravet-pune-029297                  ,           ,                         ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , Sonai Clara                               - RESIDENTIAL, UNDER_CONSTRUCTION - NaT
STANDALONE     , santiago-skytown-vikasnagar-ravet-pune-632333            ,           ,                         ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , Santiago Skytown                          - RESIDENTIAL, UNDER_CONSTRUCTION - NaT
STANDALONE     , the-silver-altair--pcmc-ravet-pune-945470                ,           ,                         ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , The silver altair                         - RESIDENTIAL, UNDER_CONSTRUCTION - NaT
STANDALONE     , testing-modelcolony-shivajinagar-pune-301013             ,       11.0, sdfghjhgfdfghjgfdfghgfgh,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , testing                                   - RESIDENTIAL, READY_TO_MOVE - NaT
COMPLEX        , testring999-somwarpeth-camp-pune-222053                  ,           , dsgfhjk                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , testring999                               - RESIDENTIAL, UNDER_CONSTRUCTION - 2025-09-25
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , " Babys school                           ,  Mumbai chembur                                                                                                                                , 411017.0", "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , " JBCN International School Mulund       ,  Prataprao Gujar Rd Neelam Nagar Mulund East Mumbai Maharashtra 400081                                                                         , 400081.0", "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , " JBCN International School Parel        ,  AVENUE 15 Ramesh Barrel Supplying Company K.T.Gupta Wadi S.P.Murai Rd behind Sewri Road Sewri W Maharashtra 400015                            , 400015.0", "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , " Lodha Xperia Mall                      ,  64C5+C63 Dombivli East Dombivli Maharashtra 421301                                                                                            , 421201.0", "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , " sdfgb                                  ,  asdfgh                                                                                                                                        , 123456.0", "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , " LANDMARK                               ,  ADDRESS                                                                                                                                       , 123456.0", "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , " sedrftgyhuj                            ,  awsedrftgyhujk                                                                                                                                , 123456.0", "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , " landmark                               ,  address                                                                                                                                       , 828123.0", "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , " esrdfghbj                              ,  sdfghj                                                                                                                                        , 123456.0", "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , Unknown - Unknown                                      , Unknown - NaT
